customer_id,total_orders,customer_status
9f5a2f912f123d541a318029712fe90b,1,Churned
c6865c523687cb3f235aa599afef1710,1,Churned
0dd5a932b1e29daa12845dbf696cbb54,1,Churned
8458f7ae02bda5950ce48c01a720559a,1,Churned
148ecba880f508ca2d5b6744b6a7b6c5,1,Churned
d4c5a2a1316f738e72e179d6bb3b6d8f,1,Churned
25daddfce277eafad87c4d28d71d8229,1,Churned
1b848bc58de81ae1b800cf3a4571bedf,1,Churned
a8b396cd7edcd4340e02a07685084cd6,1,Churned
eb1c0e1ca3e17eccaefb7f0d4dc659b1,1,Churned
b3519c0352b07bc3017acebea4ce6724,1,Churned
d7b9004ff34610bb3451b130ee2bf38e,1,Churned
3f7d26944f7f68bd2ac23b5e8b500ab0,1,Churned
0fc25a3451d81cfe409466e229afdbb0,1,Churned
02731f7e9105dec7fc7fa715ccd821b3,1,Churned
6dbe3c4683c66130a8e242bf4bb218d9,1,Churned
64d181ef52b1829800c598942459061b,1,Churned
c178d6d544925594fafab0ba493cd645,1,Churned
68b315ac209c92f15ec1f364f5d45e67,1,Churned
1faf89c8f142db3fca6cf314c51a37b6,1,Churned
8ebe25aca53cef9a055de5c20eca76e7,1,Churned
33b0d5c2438d9cd6426c6568dfbb908d,1,Churned
2c5c2fb51bbbcdcc297f3b37449627bb,1,Churned
aa3d8c9eec8e52e90b117efe5e97a560,1,Churned
45c9fcdb0cd88a5630cb4405c4d2e4a7,1,Churned
c0cc17e4ee16598f33ce7ccc36e3b4d0,1,Churned
a4555d257db29ef5f838cec4101c5208,1,Churned
ed8c52327eecff596e141636d5b556d2,1,Churned
d1b370c90ad7dacb840010a6e89c7e89,1,Churned
5cff2efe34e8e604619520cc86201235,1,Churned
79c102ed4db4e20845856cd68660f8f6,1,Churned
3fd2baf81d32adb95c43e1d490a8979e,1,Churned
5134baea6a4f11251fc92a2f358dfb4c,1,Churned
e28087daa16ea2d4ef377fd789af20b4,1,Churned
7a7893d13f178fdf58daeff7347e2d94,1,Churned
cae507afa38570ca8b08ae0cbcadd5d5,1,Churned
62d50e9a714ac024c196d9548594e2aa,1,Churned
da18c242eff18510c1df2f0337a9be95,1,Churned
8d0c2ae2c7b532f0e90bdd06bc9a04b7,1,Churned
2d9cd6d6d59bfd360ba595e45d097409,1,Churned
0385c03f2b10a0a50ee72d8e3649a4b3,1,Churned
94f7f1cb719dd707fd437e918d282537,1,Churned
ed532487db04478dfba09d112649fc13,1,Churned
a1acf95041edd043087a040e89449636,1,Churned
754862f813b4662e840ff16a52db05f0,1,Churned
caecab08cac2be52d89f87462765b4f4,1,Churned
1224a9f43655b57c469ab096e6ba5dc2,1,Churned
a7d1dc2de29fc011bf5f947f8a8636c7,1,Churned
abbfa19a38ba17ff02883ba523a9d42f,1,Churned
eca5e1383292be5fc6c5b1aa3e1215b5,1,Churned
271f76c70ce217ee656713b99097eaef,1,Churned
05535d34af5324aaf6988e1d890a0d6e,1,Churned
69d8d9775287ba592a957eba2211d351,1,Churned
86acfb656743da0c113d176832c9d535,1,Churned
cacade100f1ef4bb325438538d726a76,1,Churned
02ed2cff54eb047cdbe79dd0535945d4,1,Churned
076dcea2eb6c8dbe9354f7c0d8670a00,1,Churned
ae8db0691449a44352e7d535ddf78c5e,1,Churned
5f2bc926ec92aa65c33b70ed59e74175,1,Churned
b7a7e149c4a6120ec3938bd2752683c2,1,Churned
d929280e89af72c9509d90a5912adaa4,1,Churned
f8975f0842ae1e4670a410a02b1b5053,1,Churned
032f25110f17bb0d65268257b10738bc,1,Churned
229755021cdd010bc07d4f5b35c78ef6,1,Churned
abd4fba77f31f5efdc766a09851e4da3,1,Churned
a9c6cd6cf9583fa5820d55c21238f78e,1,Churned
977275bd3cd425aa9926a3388658f485,1,Churned
2368e38c19fd581f0953057716cad811,1,Churned
f8c3d249c98f91b25409df45d4a095e3,1,Churned
58ffe52cbd8077e75af00321bd152ce2,1,Churned
6ee311afc0adb5663ad53868d46ba39d,1,Churned
f962bd6ee98fa707c3e2eb532bab37b0,1,Churned
aa6edca5d83d4c8e9a2262b9847febd6,1,Churned
d42ee2c04270ba237933c8bdd5e1c761,1,Churned
09cdb569d94234872c468f2711ca0f91,1,Churned
5ad934ace4646e3dad70148a823eb138,1,Churned
4d225460f83ea2b1ac705ad1d5eef02f,1,Churned
843ff05b30ce4f75b6170b39c78a8ee5,1,Churned
a8f76d9cb0f8db57cbbfe8d67b257893,1,Churned
d19813c8754cc82d0add67df8bd8a38c,1,Churned
3e8da88b70b67f67a05f66a138bd7f14,1,Churned
316540a76ab1fe860a9cddf7f2f6717a,1,Churned
230ab395e91b2421bd00ea45b60b23cb,1,Churned
24d47eeeee1e60eb5caf099281d0b3b8,1,Churned
3cc640f13134a74f3bc34b9b0094d412,1,Churned
7aed8da5ae4e0e34226c47f3bf041956,1,Churned
1a1b5f9e903aa3c203caf5cb63fca2b1,1,Churned
690515766f9073c82cc07cfa11c4fc11,1,Churned
cdfe21141f5df77ba0fb20bef6621a9f,1,Churned
53379b14e4048e025dc5a2185f461bb7,1,Churned
da2fbad9b2235c67c9bc7c7a274ee389,1,Churned
b7b15ab12fa50616eee696a22f098e07,1,Churned
a4156bb8aff5d6722dc68f605d8fa241,1,Churned
ddbd5d378c4a0981ba1ef29fb8e40b8f,1,Churned
5f49d01f1579c231565f6629a6cb3c0f,1,Churned
046911a55a7bc12ca917758e9c4cb5ee,1,Churned
af5b08db5f1a31a3b6856a8a6dc33167,1,Churned
d1240cdcdb9e6f08aa9a329bf1751c0e,1,Churned
4e7656e34357b93f14b40c6400ca3f6e,1,Churned
9cd169cea5076bf383e40a261d7b7142,1,Churned
6729078b4efa4371e61e6ec7df327846,1,Churned
13a4684a5a46fcbafb42d8e30af15219,1,Churned
2c5491a76ec0a56db58282ea7ae70617,1,Churned
e5f6020aa61432f0dcb0fcda1c5113d9,1,Churned
19c6be9e0d7588d54ad848d44abeae95,1,Churned
4a00f00d951c167739888a1f16c56e8e,1,Churned
b6f05b99667a02c3722610a7bb6b4062,1,Churned
39f944145e00598d075faec0bb1f447a,1,Churned
5d6e19aed6284c2fcb4b1a0eba6820de,1,Churned
559f9d302aa523b2dd718e956f248db5,1,Churned
ffdc2af7160aed3bad21cbc8ec68c0c5,1,Churned
c40c7807639289e3f1308ac6e5bc104f,1,Churned
90065cd5c7c581bf099b1b9bd589a3fe,1,Churned
3e87356efef361b40b30fd699f9e5638,1,Churned
e26eb46e8146dedecc6524e5d9771047,1,Churned
ea36ec29b56eded534644f21b9561efc,1,Churned
83da8aec5d2e8b2847e6ca45bea5588f,1,Churned
a9c9532060c9d245f06526c633d2dfba,1,Churned
5265029daa29cc08d86b9f96cd99d03f,1,Churned
993a76ab0714792eb45d4ebdd58e9a1c,1,Churned
1ae196062dab95e434e781a5319f0ab9,1,Churned
18ad705482141f60ad05945506ef2b9e,1,Churned
4d6793a25de1f63ca63869c6cd4b7b1f,1,Churned
282d52f23f7c0ece9340d411c4d2cdd9,1,Churned
45f9053fc8b24a6d5afa05b6d1b330ab,1,Churned
e20e5dab42cf2fc3a11d1c89e087122b,1,Churned
debcdbb31583da1dbb6560b95ee39b18,1,Churned
51a8d592336a414fea21f12534b0f797,1,Churned
df01594ad086f53bdbbf927198981446,1,Churned
d44c356f894fa28cffe33c455abb72ba,1,Churned
0fa5382628eea6bbb19fde8b076dfdfb,1,Churned
d854800a320bbb07b484f76894e4638f,1,Churned
7d527c98f408420a9d5c953e5b89215e,1,Churned
9afa8a81202f94d96ffed6977f09ea63,1,Churned
369ec69ef76c47e51980b88a5740dc1b,1,Churned
824841f5112b77c04e832f5a46c2d733,1,Churned
7bb3b0d45b4e1a13cd914e4a135e6bd9,1,Churned
1910935b7377a45bca463c844d7a071e,1,Churned
be64f74b2773efd8d765f8417b65d276,1,Churned
ed034127e0801850ca9162dd9de7a106,1,Churned
6230e4c4b38009c58b83aa90c2603ed9,1,Churned
ee4a4b5842e03fbaff366b9459e08b95,1,Churned
a207382f0f563c1f430ef732ade9d9ff,1,Churned
bd13582471af02ce718568d9cf8bbd93,1,Churned
cf4604a56d4e374de013f1ec35280d00,1,Churned
d76dc2ed3d9f58905f39deea067fd40f,1,Churned
20c5718e5f50e1e3800046039376e216,1,Churned
3271f9dc34c1d718be03cff03dec7acd,1,Churned
70ab5e994ea383619a19687837eedbbc,1,Churned
5a58afc695ee03b9baca01d4afa52cec,1,Churned
ebfb3f2e532c37d5a959ded000c9f603,1,Churned
8e2e23cac1496c337274b16fb7d57886,1,Churned
47c42b50ab59928b531c450e672ce223,1,Churned
8397274a8680c08c3208912c33d63809,1,Churned
12ae89712aa5a178c22147486d3cd310,1,Churned
3487bedbddf4797d7308d0aa43dcf30b,1,Churned
a4c79e8a9d9fcb82de5dddf33918fb47,1,Churned
3c14bd3e2287a1b895bc9af622d3f79a,1,Churned
00eb2bf26ade27447b6532561c6a402d,1,Churned
f19622365d4c40c686c8ca3bec559e48,1,Churned
218874412ede29f4f2cf826409ad90aa,1,Churned
9ce1401cf82bd5420fe255e02d6292ba,1,Churned
dacb079d55ffb1d3955c5d923df3ebb7,1,Churned
fbf8e675c5adcf8c482b04c517814924,1,Churned
21809d6b8acb4ca628358610aea9435c,1,Churned
fd24f53c8ce3ad467b44627306e0db30,1,Churned
c3d8fc500d86b1c961ee144395c13a57,1,Churned
b40a130a36dc28cdbdabe856f1eee283,1,Churned
321d2bc7c3bcd8475d52d2cf4a179c37,1,Churned
4d493a5e3a53373d3bc26a01575a71dc,1,Churned
ab4e4f11610404b4184fb812e47bb0ed,1,Churned
796e0c6b3690401bd5592b7ce89be9f2,1,Churned
364fbe9334877bc7ca3da92913b2cdbf,1,Churned
1fc77bb785f297743a18fac02b30de62,1,Churned
5baa82a2c45fa3220cb57d9881db3211,1,Churned
25456ee3b0cf84658015e46686025224,1,Churned
b1757da2a461d581e1a3b280ca181b7c,1,Churned
03b3813a78be4cf5205e70977ad78d29,1,Churned
24c63a7108d652ad0ed85589c4575297,1,Churned
18c934f4cdc994cd04eb13bce3f47a18,1,Churned
e615ca09613c8f72bf3a0bd5e2d349fb,1,Churned
0e8ada3654b94e0d569b44233db3c9dc,1,Churned
fc6788a31c7a99fec01c62063032bc12,1,Churned
610a4163b8ab832daf93b4fbb48e9119,1,Churned
225743267e630cdf226d130d80c4aa5e,1,Churned
2f9902d85fcd930227f711cf47012bdf,1,Churned
33bfc91146c9eea42397a0430585ee59,1,Churned
7ee968b8ed74301e0cbd3e44416cad9d,1,Churned
6abf781c5304890987047e9aa239caa8,1,Churned
42bb82a17b70bebcc6090d38d894ea3f,1,Churned
3f083b9f62e687be8d84684c7d54c8db,1,Churned
75932cfd72b87bd6079cf17786726807,1,Churned
19e7a88b34ef70d108e660c6eb33e82a,1,Churned
61ce7eba15a872699599957e5d18f0e8,1,Churned
cae5d18352d2eb7396bd594c706f3624,1,Churned
940526d0df4938d234d0a900268106c4,1,Churned
84b100e334843870e95ff29421ab66bd,1,Churned
20b5aae6a3e31111009f9a7ecc31a232,1,Churned
78438ba6ace7d2cb023dbbc81b083562,1,Churned
ad4da04c9e20699c6ad1843af39846d2,1,Churned
9ac71dee8847ffe35fb2c087da733cc4,1,Churned
eec909ab0da04f0d3e92f898c6994d37,1,Churned
4f31c34bf33334525417bab91b4794da,1,Churned
faa299ecd22a2998858efc7cb87011bc,1,Churned
61544bf6d5b15f5dcec75603b22fcda8,1,Churned
b3c3c1b58dad3d55671825fe3715321c,1,Churned
8eab8f9b3c744b76b65f7a2c0c8f2d6c,1,Churned
e93fa47188d998ecd355fdb87a5e62e3,1,Churned
e986427e3d822269e0b7e998d86cf267,1,Churned
e20b5cad78dd8fc3006244b5397d5a0f,1,Churned
46d8521966b3f64cce626dfc6b655d1a,1,Churned
5613454932b2c4229250680708f8c0b8,1,Churned
d21eee9c29efbbd504b464caab82b5f1,1,Churned
5295c0f1f2053aa636bc034c2a85ab44,1,Churned
ac4e328e156057d602bb4d7b146d5468,1,Churned
60134a69479bd4d54c03fd5076bbe984,1,Churned
917149651e472bef5b609eb58e742eb4,1,Churned
52dee0d644b6d10016569eae238ebc67,1,Churned
500f22fc596ab5a23d2e5ce64ee64859,1,Churned
94e56a6d6f8b3e26ad64c605e67b48d2,1,Churned
229c98245e2b6995b67be1e1921e62d1,1,Churned
d1460df3c5915f60fcc35d265ac392ea,1,Churned
f3223fd3b2517fa73ebb06dd5f1b0e99,1,Churned
77dccd21b005b20fc1f1418c979ca354,1,Churned
99907dc980230daa7bc0c7e6fb0b08fc,1,Churned
156a795ddee88514dace920fe888c46e,1,Churned
19bacb562bd43bd4eaf05b6c0a59dad0,1,Churned
a57a381a12573edc7711887551fc961c,1,Churned
f31eb05ebdef1ede72cebeba759e7c92,1,Churned
a81e8424b6bfd433cfef8d7bcb36b26d,1,Churned
05aa1cdcd7c5f9e297b3b5d89ae5e1df,1,Churned
f5b92e56a780e1573737b5ad7d15ab19,1,Churned
5471b1f70a167766bc7eb4ed0f4d1b8d,1,Churned
0966fbba1c0e8c5e26e31166c2fd3ce8,1,Churned
8e1769459d9b9a9989799f6c79a4a663,1,Churned
2d2b1b42705b2f080c47fb2c46db46f6,1,Churned
2569d6c5ed547bf0feaf37e32677fdaa,1,Churned
2acac3dfe4fa0e75b07461873a67e7e6,1,Churned
62d788fe5abe032aad2a3e5ce86b37c6,1,Churned
1f7945736d0f303827055ca99168ad20,1,Churned
016c5c3fb572754f302fdac24aa9cfa4,1,Churned
9438adb7579bb0133f0173f39f85ae01,1,Churned
4913f37a6cb9e2ba061770efb2ea4e58,1,Churned
a4f6fc82eefc6a54376eea73b27df682,1,Churned
b7919647bde69acc948baa47823d6c75,1,Churned
5072cf2f4cbec30b8ba917d5d7b6b125,1,Churned
fdb50c069d85c482f1ecfde317595741,1,Churned
64e006a132d86c9189f9656a1cb41939,1,Churned
fd673a07896aec385c5287234605f166,1,Churned
d9abf57c9a7f1cd9865625d2cba96053,1,Churned
379792aa619482a6545bd1db3905ab2b,1,Churned
3a6586139c630a9648d74d1da4a11cd8,1,Churned
90d2e6f72916e728253129378a36fdcc,1,Churned
c2ea1149b67ac4b480ff15b3b31110ee,1,Churned
40eb5b16b04bc62c59d4905857958e82,1,Churned
8f437c018d57b705d06574998fc4f348,1,Churned
d5ef6eb2e7cb3280ee294b63ecc10fbb,1,Churned
e8f72a39e55da80935caccd9abb4d831,1,Churned
6928be51d9496f1aab5da8f15a21aba6,1,Churned
2ed973ea37080a94b7beaef7458b2e15,1,Churned
4248fddd68e3375c24e743290ce2d9fa,1,Churned
e54367d4b00c5cb76d2dfe71b9bdb89c,1,Churned
bf22881f1f23a79916784ac5b4319c56,1,Churned
ba0660bf3fffe505ee892e153a2fbd49,1,Churned
f3318c51c9a6779c89f2567475b4a6b9,1,Churned
660c817af06c2d842014a12d5871c1f9,1,Churned
6b74fa3521fe75edbeff9948022f13d1,1,Churned
c4e12dfa6412f54cb99c38787dca987f,1,Churned
d9442164acf4b03109425633efaa0cfc,1,Churned
26545a1a15e77138e98380c49a76053a,1,Churned
7e016f9ea275279784f42e0642214284,1,Churned
6441d665c5a1058502eb8ad0a2e2282b,1,Churned
7a5846ef7b6f7d58630bb4b0aafe2858,1,Churned
82f6d48ad3a75669934efe3988ce9b25,1,Churned
cb1b31ec399f6183dee790a4c349e712,1,Churned
1670832aa0263adfa1337adf89530561,1,Churned
9f4c898706bf2b467ace0539e0319fcc,1,Churned
d156b6d121b154d0eae17d8993d4dd40,1,Churned
ae9cc596d22235c547acce001f90fc33,1,Churned
d3a7f01174c7a3d2905734b89cacedad,1,Churned
d1c40bfb050a09047a4c4426fe9a2893,1,Churned
207ac9416941d5b76d64875a33fe3659,1,Churned
da757be0eb9978feb09365ed3bdfc679,1,Churned
bab0c43a2325bbc9ea398b00f8db0717,1,Churned
9aed6fa0db5da18a5433bbff4ef320b8,1,Churned
a625f7cf467b00ae83700201dce9a6d0,1,Churned
3c6de6b65568723360510737edb81465,1,Churned
26495cdb066f046945177209f10b67fb,1,Churned
047d2000bf864a26eb2559021ec958e2,1,Churned
62082173db63a1a735d81f64754914e4,1,Churned
00a6e2753fc2652cb87386ffbf5792b2,1,Churned
d1c6e90ab127d42b75ef2e548b4461ac,1,Churned
4156c48bdc8d1ecbfbcfabfefee2d0c7,1,Churned
284e326e8a71e55bdb0b210ddfabaa27,1,Churned
08999a20d9741d9513c368676f5531c1,1,Churned
a942d13c8e40155ee446ae0909993bfc,1,Churned
973e21d9b220229aedc9ac566294568f,1,Churned
fda187c74a59672dfd4c786231565791,1,Churned
